hour,price_gbp_per_mwh,hour_of_day,day_of_week,day_of_year
5441,35.15,17,2,226
5442,43.18,18,2,226
5443,48.58,19,2,226
5444,32.58,20,2,226
5445,32.33,21,2,226
5446,45.52,22,2,226
5447,18.68,23,2,226
5448,37.42,0,3,227
5449,36.87,1,3,227
5450,36.34,2,3,227
5451,41.74,3,3,227
5452,36.14,4,3,227
5453,32.12,5,3,227
5454,48.65,6,3,227
5455,52.06,7,3,227
5456,54.74,8,3,227
5457,48.73,9,3,227
5458,44.56,10,3,227
5459,53.01,11,3,227
5460,59.43,12,3,227
5461,59.68,13,3,227
5462,46.85,14,3,227
5463,50.9,15,3,227
5464,35.42,16,3,227
5465,50.88,17,3,227
5466,33.63,18,3,227
5467,43.07,19,3,227
5468,24.7,20,3,227
5469,39.66,21,3,227
5470,32.08,22,3,227
5471,22.05,23,3,227
5472,33.55,0,4,228
5473,23.71,1,4,228
5474,5.62,2,4,228
5475,29.34,3,4,228
5476,20.25,4,4,228
5477,29.06,5,4,228
5478,36.58,6,4,228
5479,54.07,7,4,228
5480,53.23,8,4,228
5481,61.5,9,4,228
5482,63.64,10,4,228
5483,47.33,11,4,228
5484,50.51,12,4,228
5485,48.32,13,4,228
5486,45.04,14,4,228
5487,33.77,15,4,228
5488,45.9,16,4,228
5489,32.84,17,4,228
5490,39.75,18,4,228
5491,53.84,19,4,228
5492,29.95,20,4,228
5493,33.09,21,4,228
5494,36.88,22,4,228
5495,30.67,23,4,228
5496,19.49,0,5,229
5497,14.66,1,5,229
5498,16.9,2,5,229
5499,12.99,3,5,229
5500,29.92,4,5,229
5501,12.11,5,5,229
5502,36.92,6,5,229
5503,21.03,7,5,229
5504,42.85,8,5,229
5505,34.81,9,5,229
5506,29.69,10,5,229
5507,45.38,11,5,229
5508,48.58,12,5,229
5509,37.24,13,5,229
5510,45.31,14,5,229
5511,19.36,15,5,229
5512,24.59,16,5,229
5513,42.6,17,5,229
5514,27.36,18,5,229
5515,11.15,19,5,229
5516,17.56,20,5,229
5517,13.28,21,5,229
5518,17.43,22,5,229
5519,14.59,23,5,229
5520,18.72,0,6,230
5521,17.14,1,6,230
5522,29.77,2,6,230
5523,24.2,3,6,230
5524,26.95,4,6,230
5525,35.5,5,6,230
5526,26.18,6,6,230
5527,22.3,7,6,230
5528,44.94,8,6,230
5529,38.86,9,6,230
5530,40.79,10,6,230
5531,35.81,11,6,230
5532,36.35,12,6,230
5533,47.65,13,6,230
5534,47.56,14,6,230
5535,44.04,15,6,230
5536,41.63,16,6,230
5537,36.94,17,6,230
5538,30.34,18,6,230
5539,24.78,19,6,230
5540,32.97,20,6,230
5541,17.81,21,6,230
5542,21.85,22,6,230
5543,11.26,23,6,230
5544,23.15,0,0,231
5545,26.95,1,0,231
5546,23.6,2,0,231
5547,38.32,3,0,231
5548,23.64,4,0,231
5549,38.11,5,0,231
5550,41.49,6,0,231
5551,29.05,7,0,231
5552,42.9,8,0,231
5553,50.96,9,0,231
5554,54.25,10,0,231
5555,50.38,11,0,231
5556,57.84,12,0,231
5557,51.14,13,0,231
5558,50.93,14,0,231
5559,50.92,15,0,231
5560,53.84,16,0,231
5561,38.13,17,0,231
5562,36.53,18,0,231
5563,31.97,19,0,231
5564,31.77,20,0,231
5565,13.35,21,0,231
5566,34.62,22,0,231
5567,19.79,23,0,231
5568,23.76,0,1,232
5569,31.96,1,1,232
5570,22.92,2,1,232
5571,26.28,3,1,232
5572,45.33,4,1,232
5573,32.56,5,1,232
5574,48.21,6,1,232
5575,53.72,7,1,232
5576,40.7,8,1,232
5577,41.93,9,1,232
5578,48.75,10,1,232
5579,43.45,11,1,232
5580,53.54,12,1,232
5581,50.51,13,1,232
5582,53.85,14,1,232
5583,60.23,15,1,232
5584,53.11,16,1,232
5585,47.59,17,1,232
5586,24.84,18,1,232
5587,41.01,19,1,232
5588,48.35,20,1,232
5589,8.0,21,1,232
5590,35.69,22,1,232
5591,27.7,23,1,232
5592,21.92,0,2,233
5593,35.53,1,2,233
5594,44.0,2,2,233
5595,38.43,3,2,233
5596,31.75,4,2,233
5597,30.06,5,2,233
5598,41.87,6,2,233
5599,50.81,7,2,233
5600,43.62,8,2,233
5601,46.88,9,2,233
5602,73.68,10,2,233
5603,60.94,11,2,233
5604,61.92,12,2,233
5605,40.62,13,2,233
5606,45.45,14,2,233
5607,49.8,15,2,233
5608,38.71,16,2,233
5609,56.62,17,2,233
5610,52.0,18,2,233
5611,33.34,19,2,233
5612,48.99,20,2,233
5613,32.2,21,2,233
5614,51.04,22,2,233
5615,30.28,23,2,233
5616,33.47,0,3,234
5617,40.47,1,3,234
5618,40.69,2,3,234
5619,36.47,3,3,234
5620,33.74,4,3,234
5621,41.87,5,3,234
5622,34.34,6,3,234
5623,45.19,7,3,234
5624,37.99,8,3,234
5625,35.1,9,3,234
5626,51.66,10,3,234
5627,62.55,11,3,234
5628,60.27,12,3,234
5629,51.8,13,3,234
5630,65.23,14,3,234
5631,44.8,15,3,234
5632,31.52,16,3,234
5633,26.51,17,3,234
5634,31.42,18,3,234
5635,44.29,19,3,234
5636,29.79,20,3,234
5637,36.07,21,3,234
5638,123.64,22,3,234
5639,20.47,23,3,234
5640,32.85,0,4,235
5641,33.74,1,4,235
5642,23.74,2,4,235
5643,43.37,3,4,235
5644,32.72,4,4,235
5645,34.84,5,4,235
5646,117.91,6,4,235
5647,48.31,7,4,235
5648,54.42,8,4,235
5649,60.34,9,4,235
5650,46.21,10,4,235
5651,62.61,11,4,235
5652,49.0,12,4,235
5653,48.25,13,4,235
5654,49.23,14,4,235
5655,44.53,15,4,235
5656,53.6,16,4,235
5657,46.26,17,4,235
5658,37.09,18,4,235
5659,43.31,19,4,235
5660,32.82,20,4,235
5661,29.91,21,4,235
5662,31.02,22,4,235
5663,33.13,23,4,235
5664,21.29,0,5,236
5665,15.68,1,5,236
5666,26.56,2,5,236
5667,19.91,3,5,236
5668,18.94,4,5,236
5669,15.33,5,5,236
5670,38.04,6,5,236
5671,33.38,7,5,236
5672,37.86,8,5,236
5673,47.03,9,5,236
5674,36.75,10,5,236
5675,30.77,11,5,236
5676,42.73,12,5,236
5677,44.23,13,5,236
5678,38.46,14,5,236
5679,50.45,15,5,236
5680,16.29,16,5,236
5681,42.24,17,5,236
5682,36.5,18,5,236
5683,30.72,19,5,236
5684,-2.51,20,5,236
5685,31.96,21,5,236
5686,11.57,22,5,236
5687,14.52,23,5,236
5688,16.97,0,6,237
5689,22.0,1,6,237
5690,25.06,2,6,237
5691,28.99,3,6,237
5692,30.86,4,6,237
5693,29.25,5,6,237
5694,33.66,6,6,237
5695,24.72,7,6,237
5696,30.33,8,6,237
5697,45.99,9,6,237
5698,47.43,10,6,237
5699,47.72,11,6,237
5700,38.22,12,6,237
5701,49.21,13,6,237
5702,31.44,14,6,237
5703,47.44,15,6,237
5704,34.25,16,6,237
5705,46.92,17,6,237
5706,18.16,18,6,237
5707,41.34,19,6,237
5708,21.44,20,6,237
5709,18.81,21,6,237
5710,21.5,22,6,237
5711,13.17,23,6,237
5712,28.92,0,0,238
5713,24.01,1,0,238
5714,25.5,2,0,238
5715,36.91,3,0,238
5716,28.29,4,0,238
5717,32.25,5,0,238
5718,30.52,6,0,238
5719,40.57,7,0,238
5720,57.99,8,0,238
5721,43.22,9,0,238
5722,46.04,10,0,238
5723,54.64,11,0,238
5724,50.53,12,0,238
5725,70.92,13,0,238
5726,50.59,14,0,238
5727,52.67,15,0,238
5728,55.05,16,0,238
5729,52.0,17,0,238
5730,43.37,18,0,238
5731,37.11,19,0,238
5732,51.69,20,0,238
5733,32.22,21,0,238
5734,27.57,22,0,238
5735,24.74,23,0,238
5736,15.85,0,1,239
5737,36.65,1,1,239
5738,12.49,2,1,239
5739,33.14,3,1,239
5740,34.03,4,1,239
5741,56.48,5,1,239
5742,27.01,6,1,239
5743,37.56,7,1,239
5744,46.58,8,1,239
5745,48.57,9,1,239
5746,47.66,10,1,239
5747,52.61,11,1,239
5748,43.59,12,1,239
5749,56.12,13,1,239
5750,33.49,14,1,239
5751,49.95,15,1,239
5752,42.86,16,1,239
5753,52.9,17,1,239
5754,55.71,18,1,239
5755,35.91,19,1,239
5756,46.79,20,1,239
5757,30.65,21,1,239
5758,23.55,22,1,239
5759,44.04,23,1,239
5760,34.0,0,2,240
5761,30.28,1,2,240
5762,36.94,2,2,240
5763,35.55,3,2,240
5764,35.28,4,2,240
5765,28.12,5,2,240
5766,39.67,6,2,240
5767,49.93,7,2,240
5768,46.86,8,2,240
5769,57.54,9,2,240
5770,55.3,10,2,240
5771,46.4,11,2,240
5772,43.29,12,2,240
5773,52.17,13,2,240
5774,108.04,14,2,240
5775,53.01,15,2,240
5776,42.09,16,2,240
5777,40.02,17,2,240
5778,50.26,18,2,240
5779,39.92,19,2,240
5780,30.22,20,2,240
5781,33.49,21,2,240
5782,42.48,22,2,240
5783,32.6,23,2,240
5784,154.76,0,3,241
5785,24.4,1,3,241
5786,39.83,2,3,241
5787,52.07,3,3,241
5788,29.68,4,3,241
5789,29.45,5,3,241
5790,43.42,6,3,241
5791,52.12,7,3,241
5792,47.28,8,3,241
5793,42.07,9,3,241
5794,51.54,10,3,241
5795,58.39,11,3,241
5796,50.76,12,3,241
5797,58.46,13,3,241
5798,61.72,14,3,241
5799,52.42,15,3,241
5800,47.79,16,3,241
5801,51.75,17,3,241
5802,35.16,18,3,241
5803,31.27,19,3,241
5804,33.88,20,3,241
5805,29.59,21,3,241
5806,25.19,22,3,241
5807,45.07,23,3,241
5808,47.57,0,4,242
5809,27.77,1,4,242
5810,32.53,2,4,242
5811,32.2,3,4,242
5812,45.05,4,4,242
5813,49.53,5,4,242
5814,27.97,6,4,242
5815,49.1,7,4,242
5816,37.74,8,4,242
5817,64.74,9,4,242
5818,56.1,10,4,242
5819,47.19,11,4,242
5820,52.26,12,4,242
5821,51.47,13,4,242
5822,56.78,14,4,242
5823,59.01,15,4,242
5824,39.0,16,4,242
5825,60.01,17,4,242
5826,55.04,18,4,242
5827,32.08,19,4,242
5828,36.77,20,4,242
5829,47.39,21,4,242
5830,41.66,22,4,242
5831,27.9,23,4,242
5832,25.89,0,5,243
5833,43.76,1,5,243
5834,21.82,2,5,243
5835,17.82,3,5,243
5836,26.75,4,5,243
5837,30.24,5,5,243
5838,27.17,6,5,243
5839,38.01,7,5,243
5840,27.34,8,5,243
5841,34.53,9,5,243
5842,47.83,10,5,243
5843,108.92,11,5,243
5844,50.6,12,5,243
5845,26.87,13,5,243
5846,27.91,14,5,243
5847,35.86,15,5,243
5848,39.67,16,5,243
5849,45.08,17,5,243
5850,31.83,18,5,243
5851,26.29,19,5,243
5852,30.01,20,5,243
5853,15.92,21,5,243
5854,22.09,22,5,243
5855,10.18,23,5,243
5856,20.22,0,6,244
5857,-20.0,1,6,244
5858,94.73,2,6,244
5859,24.39,3,6,244
5860,26.82,4,6,244
5861,37.85,5,6,244
5862,78.71,6,6,244
5863,34.05,7,6,244
5864,31.47,8,6,244
5865,47.0,9,6,244
5866,47.98,10,6,244
5867,47.21,11,6,244
5868,37.92,12,6,244
5869,50.23,13,6,244
5870,29.71,14,6,244
5871,26.16,15,6,244
5872,27.35,16,6,244
5873,34.39,17,6,244
5874,36.96,18,6,244
5875,4.64,19,6,244
5876,36.14,20,6,244
5877,24.12,21,6,244
5878,8.62,22,6,244
5879,20.77,23,6,244
5880,39.48,0,0,245
5881,35.95,1,0,245
5882,41.14,2,0,245
5883,23.33,3,0,245
5884,33.43,4,0,245
5885,32.24,5,0,245
5886,56.48,6,0,245
5887,50.96,7,0,245
5888,71.52,8,0,245
5889,47.49,9,0,245
5890,47.34,10,0,245
5891,53.19,11,0,245
5892,65.77,12,0,245
5893,51.4,13,0,245
5894,54.13,14,0,245
5895,52.0,15,0,245
5896,49.06,16,0,245
5897,40.63,17,0,245
5898,41.64,18,0,245
5899,38.19,19,0,245
5900,36.68,20,0,245
5901,41.8,21,0,245
5902,46.43,22,0,245
5903,24.43,23,0,245
5904,27.8,0,1,246
5905,24.74,1,1,246
5906,34.04,2,1,246
5907,30.14,3,1,246
5908,38.85,4,1,246
5909,48.65,5,1,246
5910,22.72,6,1,246
5911,49.97,7,1,246
5912,45.25,8,1,246
5913,55.1,9,1,246
5914,46.15,10,1,246
5915,64.09,11,1,246
5916,62.24,12,1,246
5917,59.07,13,1,246
5918,59.67,14,1,246
5919,45.45,15,1,246
5920,43.97,16,1,246
5921,52.06,17,1,246
5922,36.79,18,1,246
5923,51.39,19,1,246
5924,34.34,20,1,246
5925,38.46,21,1,246
5926,49.33,22,1,246
5927,25.69,23,1,246
5928,31.67,0,2,247
5929,39.97,1,2,247
5930,40.34,2,2,247
5931,32.02,3,2,247
5932,32.99,4,2,247
5933,38.15,5,2,247
5934,54.71,6,2,247
5935,44.0,7,2,247
5936,49.75,8,2,247
5937,48.19,9,2,247
5938,59.16,10,2,247
5939,55.96,11,2,247
5940,47.1,12,2,247
5941,46.96,13,2,247
5942,-2.47,14,2,247
5943,44.96,15,2,247
5944,55.48,16,2,247
5945,56.82,17,2,247
5946,48.61,18,2,247
5947,104.46,19,2,247
5948,36.11,20,2,247
5949,40.84,21,2,247
5950,35.02,22,2,247
5951,45.97,23,2,247
5952,30.53,0,3,248
5953,42.47,1,3,248
5954,39.92,2,3,248
5955,40.72,3,3,248
5956,21.23,4,3,248
5957,47.65,5,3,248
5958,42.3,6,3,248
5959,42.87,7,3,248
5960,37.46,8,3,248
5961,51.76,9,3,248
5962,53.98,10,3,248
5963,44.49,11,3,248
5964,43.53,12,3,248
5965,58.8,13,3,248
5966,60.69,14,3,248
5967,53.33,15,3,248
5968,58.53,16,3,248
5969,45.73,17,3,248
5970,42.88,18,3,248
5971,32.88,19,3,248
5972,24.84,20,3,248
5973,49.67,21,3,248
5974,41.98,22,3,248
5975,20.59,23,3,248
5976,32.76,0,4,249
5977,31.13,1,4,249
5978,30.93,2,4,249
5979,31.76,3,4,249
5980,40.57,4,4,249
5981,6.96,5,4,249
5982,46.74,6,4,249
5983,45.66,7,4,249
5984,48.26,8,4,249
5985,139.5,9,4,249
5986,57.62,10,4,249
5987,55.69,11,4,249
5988,55.23,12,4,249
5989,57.87,13,4,249
5990,20.16,14,4,249
5991,58.58,15,4,249
5992,40.91,16,4,249
5993,43.33,17,4,249
5994,48.41,18,4,249
5995,31.35,19,4,249
5996,24.93,20,4,249
5997,35.54,21,4,249
5998,19.55,22,4,249
5999,21.54,23,4,249
6000,26.77,0,5,250
6001,19.49,1,5,250
6002,32.61,2,5,250
6003,14.6,3,5,250
6004,25.97,4,5,250
6005,32.81,5,5,250
6006,23.36,6,5,250
6007,44.08,7,5,250
6008,42.81,8,5,250
6009,28.33,9,5,250
6010,42.81,10,5,250
6011,47.4,11,5,250
6012,40.0,12,5,250
6013,32.47,13,5,250
6014,45.34,14,5,250
6015,58.9,15,5,250
6016,35.62,16,5,250
6017,48.38,17,5,250
6018,26.7,18,5,250
6019,31.34,19,5,250
6020,32.89,20,5,250
6021,24.17,21,5,250
6022,19.95,22,5,250
6023,26.94,23,5,250
6024,36.06,0,6,251
6025,23.74,1,6,251
6026,18.4,2,6,251
6027,22.92,3,6,251
6028,47.08,4,6,251
6029,30.9,5,6,251
6030,28.17,6,6,251
6031,26.87,7,6,251
6032,24.32,8,6,251
6033,44.32,9,6,251
6034,48.55,10,6,251
6035,41.34,11,6,251
6036,44.8,12,6,251
6037,35.15,13,6,251
6038,44.38,14,6,251
6039,45.26,15,6,251
6040,34.64,16,6,251
6041,49.55,17,6,251
6042,26.23,18,6,251
6043,32.09,19,6,251
6044,33.71,20,6,251
6045,23.82,21,6,251
6046,21.02,22,6,251
6047,9.9,23,6,251
6048,42.99,0,0,252
6049,31.18,1,0,252
6050,38.04,2,0,252
6051,41.03,3,0,252
6052,33.1,4,0,252
6053,39.45,5,0,252
6054,54.81,6,0,252
6055,38.3,7,0,252
6056,67.15,8,0,252
6057,46.66,9,0,252
6058,45.09,10,0,252
6059,56.78,11,0,252
6060,73.8,12,0,252
6061,40.43,13,0,252
6062,53.4,14,0,252
6063,56.43,15,0,252
6064,50.4,16,0,252
6065,50.29,17,0,252
6066,38.39,18,0,252
6067,36.23,19,0,252
6068,36.94,20,0,252
6069,26.61,21,0,252
6070,33.38,22,0,252
6071,29.43,23,0,252
6072,28.58,0,1,253
6073,35.31,1,1,253
6074,19.38,2,1,253
6075,34.02,3,1,253
6076,56.88,4,1,253
6077,32.55,5,1,253
6078,54.62,6,1,253
6079,47.88,7,1,253
6080,45.52,8,1,253
6081,42.26,9,1,253
6082,55.85,10,1,253
6083,67.56,11,1,253
6084,53.23,12,1,253
6085,55.28,13,1,253
6086,62.82,14,1,253
6087,55.55,15,1,253
6088,37.76,16,1,253
6089,108.24,17,1,253
6090,56.44,18,1,253
6091,40.94,19,1,253
6092,16.41,20,1,253
6093,38.96,21,1,253
6094,32.36,22,1,253
6095,18.12,23,1,253
6096,19.12,0,2,254
6097,40.76,1,2,254
6098,28.3,2,2,254
6099,28.81,3,2,254
6100,38.27,4,2,254
6101,36.29,5,2,254
6102,45.35,6,2,254
6103,46.04,7,2,254
6104,40.95,8,2,254
6105,48.95,9,2,254
6106,58.49,10,2,254
6107,56.48,11,2,254
6108,55.9,12,2,254
6109,71.64,13,2,254
6110,60.79,14,2,254
6111,59.86,15,2,254
6112,49.22,16,2,254
6113,49.42,17,2,254
6114,41.1,18,2,254
6115,47.67,19,2,254
6116,37.67,20,2,254
6117,37.85,21,2,254
6118,35.45,22,2,254
6119,32.82,23,2,254
6120,56.27,0,3,255
6121,27.84,1,3,255
6122,148.97,2,3,255
6123,41.83,3,3,255
6124,34.01,4,3,255
6125,39.33,5,3,255
6126,36.08,6,3,255
6127,51.81,7,3,255
6128,54.8,8,3,255
6129,50.73,9,3,255
6130,60.88,10,3,255
6131,41.49,11,3,255
6132,51.11,12,3,255
6133,55.0,13,3,255
6134,15.78,14,3,255
6135,39.26,15,3,255
6136,48.3,16,3,255
6137,53.43,17,3,255
6138,55.02,18,3,255
6139,37.28,19,3,255
6140,44.63,20,3,255
6141,41.37,21,3,255
6142,44.12,22,3,255
6143,30.37,23,3,255
6144,18.6,0,4,256
6145,33.95,1,4,256
6146,26.48,2,4,256
6147,30.71,3,4,256
6148,36.57,4,4,256
6149,39.17,5,4,256
6150,46.12,6,4,256
6151,53.72,7,4,256
6152,48.04,8,4,256
6153,56.64,9,4,256
6154,55.5,10,4,256
6155,64.06,11,4,256
6156,55.48,12,4,256
6157,55.94,13,4,256
6158,52.38,14,4,256
6159,52.17,15,4,256
6160,44.72,16,4,256
6161,41.03,17,4,256
6162,51.19,18,4,256
6163,33.21,19,4,256
6164,36.43,20,4,256
6165,44.62,21,4,256
6166,31.77,22,4,256
6167,40.02,23,4,256
6168,17.48,0,5,257
6169,14.2,1,5,257
6170,11.05,2,5,257
6171,36.22,3,5,257
6172,19.11,4,5,257
6173,37.08,5,5,257
6174,26.2,6,5,257
6175,47.85,7,5,257
6176,57.86,8,5,257
6177,29.2,9,5,257
6178,35.92,10,5,257
6179,51.98,11,5,257
6180,50.31,12,5,257
6181,52.01,13,5,257
6182,40.01,14,5,257
6183,58.59,15,5,257
6184,1.15,16,5,257
6185,27.57,17,5,257
6186,32.18,18,5,257
6187,21.47,19,5,257
6188,40.93,20,5,257
6189,20.44,21,5,257
6190,27.75,22,5,257
6191,18.85,23,5,257
6192,17.5,0,6,258
6193,7.55,1,6,258
6194,28.82,2,6,258
6195,36.33,3,6,258
6196,21.1,4,6,258
6197,18.96,5,6,258
6198,40.85,6,6,258
6199,24.36,7,6,258
6200,50.18,8,6,258
6201,35.68,9,6,258
6202,35.99,10,6,258
6203,48.0,11,6,258
6204,38.12,12,6,258
6205,40.36,13,6,258
6206,47.65,14,6,258
6207,23.48,15,6,258
6208,53.56,16,6,258
6209,37.88,17,6,258
6210,24.08,18,6,258
6211,23.18,19,6,258
6212,36.36,20,6,258
6213,30.75,21,6,258
6214,35.13,22,6,258
6215,17.37,23,6,258
6216,36.02,0,0,259
6217,37.47,1,0,259
6218,40.82,2,0,259
6219,46.18,3,0,259
6220,33.91,4,0,259
6221,41.63,5,0,259
6222,40.77,6,0,259
6223,48.33,7,0,259
6224,57.24,8,0,259
6225,40.9,9,0,259
6226,64.92,10,0,259
6227,48.13,11,0,259
6228,55.19,12,0,259
6229,67.19,13,0,259
6230,58.67,14,0,259
6231,56.85,15,0,259
6232,42.2,16,0,259
6233,40.4,17,0,259
6234,53.18,18,0,259
6235,37.83,19,0,259
6236,35.69,20,0,259
6237,44.88,21,0,259
6238,26.86,22,0,259
6239,36.21,23,0,259
6240,34.22,0,1,260
6241,34.26,1,1,260
6242,31.34,2,1,260
6243,32.75,3,1,260
6244,31.25,4,1,260
6245,46.63,5,1,260
6246,40.53,6,1,260
6247,56.73,7,1,260
6248,50.08,8,1,260
6249,45.89,9,1,260
6250,54.37,10,1,260
6251,54.18,11,1,260
6252,65.95,12,1,260
6253,114.51,13,1,260
6254,54.06,14,1,260
6255,65.65,15,1,260
6256,55.94,16,1,260
6257,62.28,17,1,260
6258,55.95,18,1,260
6259,35.67,19,1,260
6260,47.8,20,1,260
6261,49.59,21,1,260
6262,47.75,22,1,260
6263,42.19,23,1,260
6264,41.84,0,2,261
6265,32.09,1,2,261
6266,29.01,2,2,261
6267,34.8,3,2,261
6268,26.79,4,2,261
6269,53.74,5,2,261
6270,43.84,6,2,261
6271,59.54,7,2,261
6272,42.25,8,2,261
6273,63.25,9,2,261
6274,52.54,10,2,261
6275,47.42,11,2,261
6276,71.12,12,2,261
6277,66.55,13,2,261
6278,58.19,14,2,261
6279,54.86,15,2,261
6280,55.62,16,2,261
6281,50.77,17,2,261
6282,39.77,18,2,261
6283,39.7,19,2,261
6284,55.79,20,2,261
6285,59.0,21,2,261
6286,48.21,22,2,261
6287,38.34,23,2,261
6288,31.63,0,3,262
6289,28.36,1,3,262
6290,30.08,2,3,262
6291,33.42,3,3,262
6292,57.54,4,3,262
6293,57.68,5,3,262
6294,52.3,6,3,262
6295,41.76,7,3,262
6296,59.48,8,3,262
6297,52.91,9,3,262
6298,39.5,10,3,262
6299,60.22,11,3,262
6300,51.6,12,3,262
6301,51.46,13,3,262
6302,54.72,14,3,262
6303,50.83,15,3,262
6304,52.06,16,3,262
6305,48.78,17,3,262
6306,31.33,18,3,262
6307,55.39,19,3,262
6308,32.47,20,3,262
6309,30.23,21,3,262
6310,33.31,22,3,262
6311,33.88,23,3,262
6312,46.24,0,4,263
6313,37.13,1,4,263
6314,40.71,2,4,263
6315,40.28,3,4,263
6316,42.42,4,4,263
6317,45.94,5,4,263
6318,31.1,6,4,263
6319,107.67,7,4,263
6320,61.86,8,4,263
6321,86.59,9,4,263
6322,47.32,10,4,263
6323,61.54,11,4,263
6324,54.0,12,4,263
6325,74.54,13,4,263
6326,46.13,14,4,263
6327,60.05,15,4,263
6328,41.31,16,4,263
6329,47.12,17,4,263
6330,46.29,18,4,263
6331,52.02,19,4,263
6332,31.95,20,4,263
6333,43.39,21,4,263
6334,36.32,22,4,263
6335,37.16,23,4,263
6336,31.47,0,5,264
6337,13.95,1,5,264
6338,31.89,2,5,264
6339,22.76,3,5,264
6340,38.57,4,5,264
6341,35.37,5,5,264
6342,34.12,6,5,264
6343,34.19,7,5,264
6344,48.39,8,5,264
6345,54.37,9,5,264
6346,41.93,10,5,264
6347,38.33,11,5,264
6348,53.35,12,5,264
6349,35.8,13,5,264
6350,155.75,14,5,264
6351,35.78,15,5,264
6352,38.48,16,5,264
6353,28.22,17,5,264
6354,20.29,18,5,264
6355,23.61,19,5,264
6356,34.94,20,5,264
6357,17.14,21,5,264
6358,22.69,22,5,264
6359,39.78,23,5,264
6360,23.64,0,6,265
6361,27.19,1,6,265
6362,18.08,2,6,265
6363,44.86,3,6,265
6364,25.71,4,6,265
6365,31.11,5,6,265
6366,46.57,6,6,265
6367,37.69,7,6,265
6368,42.42,8,6,265
6369,42.27,9,6,265
6370,44.23,10,6,265
6371,50.59,11,6,265
6372,52.46,12,6,265
6373,42.48,13,6,265
6374,40.3,14,6,265
6375,39.65,15,6,265
6376,30.83,16,6,265
6377,26.42,17,6,265
6378,38.41,18,6,265
6379,40.44,19,6,265
6380,37.01,20,6,265
6381,8.5,21,6,265
6382,143.68,22,6,265
6383,15.63,23,6,265
6384,36.42,0,0,266
6385,32.34,1,0,266
6386,41.62,2,0,266
6387,38.64,3,0,266
6388,26.11,4,0,266
6389,36.43,5,0,266
6390,47.32,6,0,266
6391,51.1,7,0,266
6392,42.03,8,0,266
6393,43.47,9,0,266
6394,58.12,10,0,266
6395,47.64,11,0,266
6396,45.93,12,0,266
6397,55.3,13,0,266
6398,53.76,14,0,266
6399,48.73,15,0,266
6400,47.64,16,0,266
6401,50.49,17,0,266
6402,41.51,18,0,266
6403,44.73,19,0,266
6404,38.23,20,0,266
6405,40.13,21,0,266
6406,43.91,22,0,266
6407,42.4,23,0,266
6408,45.82,0,1,267
6409,42.63,1,1,267
6410,39.03,2,1,267
6411,35.56,3,1,267
6412,38.41,4,1,267
6413,37.39,5,1,267
6414,47.55,6,1,267
6415,56.2,7,1,267
6416,47.71,8,1,267
6417,55.7,9,1,267
6418,52.49,10,1,267
6419,60.78,11,1,267
6420,55.12,12,1,267
6421,53.19,13,1,267
6422,52.47,14,1,267
6423,60.03,15,1,267
6424,52.74,16,1,267
6425,47.19,17,1,267
6426,49.61,18,1,267
6427,41.09,19,1,267
6428,50.53,20,1,267
6429,31.24,21,1,267
6430,35.63,22,1,267
6431,24.68,23,1,267
6432,32.98,0,2,268
6433,22.73,1,2,268
6434,43.33,2,2,268
6435,45.4,3,2,268
6436,48.03,4,2,268
6437,44.88,5,2,268
6438,40.72,6,2,268
6439,44.46,7,2,268
6440,66.0,8,2,268
6441,127.73,9,2,268
6442,59.13,10,2,268
6443,55.22,11,2,268
6444,70.7,12,2,268
6445,53.79,13,2,268
6446,59.98,14,2,268
6447,67.06,15,2,268
6448,47.06,16,2,268
6449,57.49,17,2,268
6450,51.92,18,2,268
6451,44.33,19,2,268
6452,33.81,20,2,268
6453,33.47,21,2,268
6454,39.68,22,2,268
6455,24.78,23,2,268
6456,37.04,0,3,269
6457,40.74,1,3,269
6458,45.49,2,3,269
6459,28.33,3,3,269
6460,52.53,4,3,269
6461,58.46,5,3,269
6462,51.28,6,3,269
6463,42.8,7,3,269
6464,51.37,8,3,269
6465,56.1,9,3,269
6466,60.55,10,3,269
6467,59.76,11,3,269
6468,62.25,12,3,269
6469,58.86,13,3,269
6470,60.51,14,3,269
6471,52.8,15,3,269
6472,51.29,16,3,269
6473,46.5,17,3,269
6474,63.34,18,3,269
6475,56.6,19,3,269
6476,46.44,20,3,269
6477,50.12,21,3,269
6478,43.99,22,3,269
6479,37.86,23,3,269
6480,24.2,0,4,270
6481,34.55,1,4,270
6482,35.17,2,4,270
6483,0.69,3,4,270
6484,30.35,4,4,270
6485,49.08,5,4,270
6486,50.84,6,4,270
6487,42.01,7,4,270
6488,48.28,8,4,270
6489,66.02,9,4,270
6490,51.61,10,4,270
6491,61.2,11,4,270
6492,58.72,12,4,270
6493,63.88,13,4,270
6494,51.79,14,4,270
6495,57.45,15,4,270
6496,55.59,16,4,270
6497,13.19,17,4,270
6498,48.87,18,4,270
6499,47.89,19,4,270
6500,59.78,20,4,270
6501,60.25,21,4,270
6502,32.74,22,4,270
6503,138.11,23,4,270
6504,30.25,0,5,271
6505,27.39,1,5,271
6506,35.58,2,5,271
6507,31.28,3,5,271
6508,31.96,4,5,271
6509,43.41,5,5,271
6510,47.64,6,5,271
6511,29.5,7,5,271
6512,36.95,8,5,271
6513,45.13,9,5,271
6514,48.67,10,5,271
